round,player_fund,dealer_fund
9272,-21.440000000000996,4693.440000000192
9273,-22.440000000000996,4694.440000000192
9274,-21.460000000000996,4694.460000000193
9275,-22.460000000000996,4695.460000000193
9276,-21.480000000000995,4695.480000000193
9277,-20.500000000000995,4695.500000000194
9278,-19.520000000000994,4695.520000000194
9279,-20.520000000000994,4696.520000000194
9280,-19.540000000000994,4696.540000000195
9281,-18.560000000000993,4696.560000000195
9282,-17.580000000000993,4696.5800000001955
9283,-16.600000000000993,4696.600000000196
9284,-15.620000000000992,4696.620000000196
9285,-14.640000000000992,4696.640000000197
9286,-15.640000000000992,4697.640000000197
9287,-14.660000000000991,4697.660000000197
9288,-13.680000000000991,4697.680000000198
9289,-14.680000000000991,4698.680000000198
9290,-15.680000000000991,4699.680000000198
9291,-16.68000000000099,4700.680000000198
9292,-17.68000000000099,4701.680000000198
9293,-16.70000000000099,4701.700000000198
9294,-17.70000000000099,4702.700000000198
9295,-18.70000000000099,4703.700000000198
9296,-19.70000000000099,4704.700000000198
9297,-20.70000000000099,4705.700000000198
9298,-21.70000000000099,4706.700000000198
9299,-22.70000000000099,4707.700000000198
9300,-23.70000000000099,4708.700000000198
9301,-22.72000000000099,4708.7200000001985
9302,-23.72000000000099,4709.7200000001985
9303,-22.74000000000099,4709.740000000199
9304,-23.74000000000099,4710.740000000199
9305,-24.74000000000099,4711.740000000199
9306,-25.74000000000099,4712.740000000199
9307,-24.76000000000099,4712.760000000199
9308,-23.78000000000099,4712.7800000002
9309,-24.78000000000099,4713.7800000002
9310,-23.80000000000099,4713.8000000002
9311,-24.80000000000099,4714.8000000002
9312,-23.820000000000988,4714.820000000201
9313,-24.820000000000988,4715.820000000201
9314,-23.840000000000988,4715.840000000201
9315,-22.860000000000987,4715.860000000202
9316,-21.880000000000987,4715.880000000202
9317,-22.880000000000987,4716.880000000202
9318,-21.900000000000986,4716.900000000202
9319,-22.900000000000986,4717.900000000202
9320,-21.920000000000986,4717.920000000203
9321,-22.920000000000986,4718.920000000203
9322,-21.940000000000985,4718.940000000203
9323,-22.940000000000985,4719.940000000203
9324,-23.940000000000985,4720.940000000203
